 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000  0.11785  0.16666  0.11785  0.11785  0.16666  0.16666  0.16666  0.16666  0.16666  0.11785
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03928  0.03928  0.05555  0.03928  0.02778  0.02778  0.00000  0.00000  0.03928  0.03928  0.16666
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05500  0.03889  0.05500  0.00000  0.00000  0.06211  0.02778  0.02778  0.00000  0.00000  0.02778  0.08333  0.06211  0.06211  0.06211  0.16667
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03928  0.02778  0.03928  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08696  0.03889  0.08696  0.00000  0.00000  0.08333  0.00000  0.06211  0.03928  0.00000  0.03928  0.05556  0.03928  0.00000  0.03928  0.11785
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.06211  0.02778  0.06211  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.11666  0.00000  0.11666  0.00000  0.00000  0.06211  0.02778  0.06211  0.03928  0.03928  0.00786  0.03333  0.00786  0.03928  0.03928 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08333  0.00000  0.08333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.11666  0.00000  0.11666  0.00000  0.00000  0.03928  0.02778  0.03928  0.00000  0.06136  0.03379  0.04006  0.04339  0.03928  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08333  0.00000  0.08333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.11666  0.00000  0.11666  0.00000  0.00000  0.00000  0.00000  0.00000  0.04714  0.04714  0.00000  0.04714  0.04714  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.06211  0.02778  0.05556  0.03928  0.00000  0.00000  0.00000  0.00000  0.04714  0.03333  0.04714  0.00000  0.00000  0.11666  0.00000  0.11666  0.00000  0.00000  0.00000  0.00000  0.04714  0.04714  0.00000  0.00786  0.02291  0.08333  0.08333  0.06211  0.11785
  0.11785  0.06211  0.08333  0.08333  0.08333  0.08333  0.08333  0.06211  0.06961  0.07027  0.10378  0.10000  0.10000  0.10000  0.10000  0.06667  0.04714  0.03333  0.00000  0.00000  0.11666  0.00000  0.11666  0.00000  0.00000  0.00000  0.04714  0.04714  0.00000  0.04714  0.03379  0.02778  0.00000  0.03928  0.03928  0.16667
  0.16666  0.02778  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.04339  0.02833  0.03928  0.00000  0.00000  0.00000  0.00000  0.03333  0.03333  0.06667  0.00000  0.00000  0.11667  0.00000  0.11667  0.00000  0.00000  0.04714  0.04714  0.00000  0.04714  0.04714  0.03928  0.06211  0.06211  0.06211  0.06211  0.16667
  0.11785  0.06211  0.08333  0.08333  0.08333  0.08333  0.08333  0.08333  0.08906  0.09461  0.10000  0.10000  0.10000  0.10000  0.10000  0.06667  0.00786  0.05122  0.05500  0.00000  0.11667  0.00000  0.11667  0.00000  0.05500  0.09829  0.07738  0.07454  0.07454  0.10000  0.10000  0.10000  0.10378  0.03928  0.06136  0.11785
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.04714  0.05122  0.00786  0.05500  0.05500  0.11667  0.00000  0.11667  0.05500  0.05500  0.02833  0.03379  0.04714  0.00000  0.00000  0.00000  0.00000  0.05556  0.03333  0.08889 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05500  0.05500  0.00000  0.07778  0.10999  0.05500  0.08696  0.05500  0.00000  0.07244  0.10570  0.10000  0.10000  0.10000  0.10000  0.10000  0.09112  0.05122  0.08906 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05500  0.05500  0.03889  0.07778  0.03889  0.08696  0.00000  0.05500  0.05500  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08333  0.00000  0.08333 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05500  0.08696  0.11666  0.11666  0.11666  0.11667  0.11667  0.11667  0.11667  0.08696  0.00000  0.05500  0.03889  0.08696  0.05500  0.05500  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08333  0.00000  0.08333 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03889  0.03889  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03889  0.09444  0.00556  0.12669  0.05500  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08333  0.00000  0.08333 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05500  0.08696  0.11666  0.11666  0.11666  0.11666  0.11667  0.11667  0.11667  0.11667  0.07778  0.09493  0.03928  0.12790  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08333  0.00000  0.08333 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05500  0.08696  0.11666  0.11666  0.11666  0.11666  0.11666  0.11667  0.11667  0.11667  0.11667  0.08696  0.10214  0.07778  0.13333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.06211  0.02778  0.06211 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03889  0.03889  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.09444  0.03889  0.13333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03928  0.02778  0.03928 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05500  0.08696  0.11666  0.11666  0.11666  0.11666  0.11667  0.11667  0.11667  0.11667  0.11667  0.11667  0.12235  0.05500  0.13333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.13333  0.00000  0.13333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.13333  0.00000  0.13333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000  0.26667 -1.00000  0.26667 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000
