   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   4.1   4.1   4.1   4.1   4.1   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   4.1   8.9   8.9   8.9   8.9   8.9   4.1   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   4.1   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   8.9   4.1   8.9   4.1   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   4.1   4.1   4.1   4.1   8.9
   8.9   4.1   4.1   4.1   4.1   4.1   4.1   4.1   4.1   3.0   3.0   3.0   3.0   3.0   3.0   3.0   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   3.0   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   1.9   8.9   8.9   8.9   1.9   3.0   3.0   3.0   3.0   3.0   3.0   3.0   3.0   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   8.9   8.9   1.9   8.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   1.9   1.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   8.9   1.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   1.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   4.1   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.9   1.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9
   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   1.1   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9   8.9
