 315   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  45
 270 315 349  11  14  27  45   0 315 333 346 349   0   0   0   0   0   0  11  34  45   0 315 326 349   0   0   0   0   0   0   0   0  11  45  90
 270 281 315  63 117 135 135 180 225 225 243 297 333   0   0   0   0   0  45  90 135 180 225 270 315 349  11  14  27  45   0   0   0  90  90  90
 270 259 207 135 135 135 135 180 225 225 225 225 198 180 180 180 207 225  90  90 117 180 243 270 281 315  63 117 135 153 169 180 191 180 104  90
 270 256 153 135 135 135 225   0 315 225 225 207 191 180 180 191 225 243  90  90  90 180 270 270 259 207 135 135 135 135 135 180 225 243  90  90
 270 243 135 135 135 225 315   0  45 315 180 180 180 180 207 225 259 270  90  90  90 180 270 270 256 153 135 135 135 135 135 225 270 270  90  90
 270 207 135 135 225 315 315   0  45  45   0 270 270 270 270 270 259 252 117  90  90 180 270 270 243 135 135 135 135 135 225 315 315 297  90  90
 270 135 135 225 315 315 243 180 117  45  27   0   0   0 333 315 243 225 153 101  90 180 270 259 207 135 135 135 135 225 315 315 315 333  76  90
 270 117 117 207 207 180 180 180 180 180 180 180 180 180 180 207 225 225 207 104  90 180 270 256 153 135 135 135 225 315 315 315 315  27  79  90
 270  63  45 315  90  90  90  90  90  90  90  90  90  90  90 180 225 225 225 117  90 180 270 243 135 135 135 225 315 315 315 315 315  63  90  90
 270  45  27   0   0   0   0   0   0   0   0   0   0   0   0   0 135 221 225 153  90 180 270 207 135 139 225 315 315 315 315 315 333  76  90  90
 270 315 349   0   0   0   0   0   0   0   0   0   0  11  27  45  49 135 225 225  90 180 270 135 135 225 311 315 315 315 315 297   0  90  90  90
 270 270 270   0   0   0   0   0   0   0   0   0   0  90  63  45  45  45 135 225 117 180 243 135 225 315 315 315 297 243 207 194 180 135 101  90
 270 236 180 180 180 180 180 180 180 180 180 180 180 169 166 153 117  45  45 135 117 180 243 225 315 315 243 207 194 191 180 180 191 180 104  90
 270 225 135 153 180 180 180 180 180 180 180 180 180 180 180 180 180 180 153 153 135 180 225 207 207 180 180 180 180 180 180 207 225 243  90  90
 270   0  90  90  90  90  90  90  90  90  90  90  90  90  90  90  90  90  90  45  69   0 291 315 270 270 270 270 270 270 270 270 270 270  90  90
 270 315  45  27   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  51   0 309   0   0   0   0   0   0   0   0 333 315 297  90  90
 270 304   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  11  45  90 180 270 315 349   0   0   0   0   0   0   0 349   0  76  90
 270 281 315 349   0   0   0   0   0   0   0   0   0   0   0   0   0  11  45  79  90 180 270 281 315 349   0   0   0   0   0   0  11  45  79  90
 270 270 270 270   0   0   0   0   0   0   0   0   0   0   0   0   0  90  90  90  90 180 270 270 270 270   0   0   0   0   0   0  90  90  90  90
 270 259 225 191 180 180 180 180 180 180 180 180 180 180 180 180 180 169 135 101  90 180 270 259 225 191 180 180 180 180 180 180 169 135 101  90
 270 225 191 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 169 135  90 180 270 225 191 180 180 180 180 180 180 180 180 169 135  90
 225 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180  90 180 270 180 180 180 180 180 180 180 180 180 180 180 180 135
