   0   1   2   1   1   1   1   1   1   1   1   1   2   2   2   2   2   2   2   1   1   1   1   1   2   3   2   2   2   2   2   2   2   1   0   0
   0   0   1   0   0   0   0   0   0   0   0   0   1   1   1   1   1   1   1   0   0   0   0   0   1   2   1   1   1   1   1   1   1   0   0   1
   1   0   0   0   1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   1   0   1   0   0   1   0   0   0   0   0   0   0   0   1   2
   1   0   0   0   0   3   0  55   0   3   0   0   0   0   0   0   0   0   0   1   2  11   2   1   0   0   0   1   0   0   0   0   0   0   0   1
   1   0   1   0   2   0  64   0  50   0   2   0   1   1   1   1   3   0   0   1   2  18   2   1   0   0   0   0   3   0   2   1   3   0   0   1
   1   0   0   3   0  71   0   1   0  43   0   1   2   2   2   8   1   0   0   1   2  25   2   1   0   1   0   2   0   5   0  15   1   0   0   1
   0   0   1   0  80   0   0   0   0   0  36  32  28  23  18   2   1   0   0   1   2  32   2   1   0   0   3   0   4   0  27   0   3   0   0   1
   0   1   0  85   0   1   0   0   0   1   0   0   0   0   0   1   0   0   0   0   1  37   1   0   0   1   0   5   0  41   0   2   0   1   0   1
   0   0  90   0   0   0   0   1   0   0   0   0   0   0   0   0   1   0   1   0   1  42   1   0   1   0   3   0  55   0   5   0   0   0   0   1
   0   0   5 101 106 111 116 122 127 132 137 142 147 151 155 159   0   3   0   0   1  47   1   0   0   3   0  66   0   4   0   3   0   0   1   2
   0   1   1   2   2   2   2   2   2   2   2   2   2   1   1   0 169   0   1   0   0  50   0   0   1   0  77   0   3   0   2   0   1   0   1   2
   0   0   0   1   1   1   1   1   1   1   1   1   1   0   0   2   0 176   0   1   0  53   0   1   0  84   0   3   0   1   0   0   0   0   1   2
   2   1   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   0 183   0   0  56   0   0  91   0   1   0   1   0   0   0   0   0   0   1
   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0 186   0  57   0  94   0   1   0   0   0   0   1   1   1   1   0   1
   1   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   0   0   0 189  58  97   0   0   0   0   1   1   1   2   2   5   0   0   1
   1   0   0  11  18  25  32  39  46  53  60  67  74  81  88  95 101 106 111 114 115 533  69  68  65  60  55  49  42  35  28  20   1   0   0   1
   1   0   2   2   3   3   3   3   3   3   3   3   3   3   3   3   3   2   2   1   0 536   0   1   2   2   3   3   3   3   3   3   4   0   0   1
   1   0   1   1   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1   0   0 539   0   0   1   1   2   2   2   2   2   2   1   0   0   1
   1   0   0   0   1   1   1   1   1   1   1   1   1   1   1   1   1   0   0   0   1 544   1   0   0   0   1   1   1   1   1   1   0   0   1   2
   3   2   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   2   3 553   3   2   1   0   0   0   0   0   0   0   0   1   2   3
   2   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   2 560   2   1   0   0   0   0   0   0   0   0   0   0   0   1
   1   0   0   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   0   0   1 565   1   0   0   1   1   1   1   1   1   1   1   1   0   0
   0   0   1   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   0   0 568   0   0   1   2   2   2   2   2   2   2   2   2   1   0
