 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.14141  0.19999  0.14141  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.16499  0.23333  0.16499  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.14141  0.19999  0.00000  0.19999  0.14141  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.23333  0.00000  0.23333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.14141  0.19999  0.00000  0.19999  0.00000  0.19999  0.14141  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.23333  0.00000  0.23333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.14142  0.20000  0.14142  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.14141  0.19999  0.00000  0.19999  0.14141  0.19999  0.00000  0.19999  0.19998  0.19998  0.19998  0.19998  0.14141  0.00000  0.00000  0.00000  0.00000  0.23333  0.00000  0.23333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.14142  0.20000  0.00000  0.20000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.14141  0.19999  0.00000  0.19999  0.14141  0.00000  0.14141  0.19999  0.00000  0.00000  0.00000  0.00000  0.00000  0.19998  0.00000  0.00000  0.00000  0.00000  0.23333  0.00000  0.23333  0.00000  0.00000  0.00000  0.00000  0.00000  0.14142  0.20000  0.00000  0.20000  0.14142  0.00000  0.00000 -1.00000
 -1.00000  0.14141  0.19999  0.00000  0.19999  0.14141  0.00000  0.00000  0.00000  0.14141  0.19999  0.19998  0.19998  0.19998  0.19998  0.14141  0.00000  0.00000  0.00000  0.00000  0.23333  0.00000  0.23333  0.00000  0.00000  0.00000  0.00000  0.14142  0.20000  0.00000  0.20000  0.14142  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.19999  0.00000  0.19999  0.19999  0.19999  0.19999  0.19999  0.19999  0.20000  0.20000  0.20000  0.20000  0.20000  0.20000  0.20000  0.14142  0.00000  0.00000  0.00000  0.23333  0.00000  0.23333  0.00000  0.00000  0.00000  0.14142  0.20000  0.00000  0.20000  0.14142  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.19999  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.20000  0.14142  0.00000  0.00000  0.23333  0.00000  0.23333  0.00000  0.00000  0.14142  0.20000  0.00000  0.20000  0.14142  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.14141  0.19999  0.19999  0.19999  0.19999  0.19999  0.19999  0.19999  0.20000  0.20000  0.20000  0.20000  0.20000  0.20000  0.20000  0.02357  0.23333  0.16499  0.00000  0.23333  0.00000  0.23333  0.00000  0.16499  0.23333  0.02357  0.20000  0.14142  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.14142  0.23333  0.00000  0.23333  0.16499  0.23333  0.00000  0.23333  0.16499  0.23333  0.00000  0.23333  0.14142  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.16499  0.23333  0.00000  0.23333  0.23333  0.00000  0.23333  0.23333  0.00000  0.23333  0.16499  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.16499  0.23333  0.00000  0.23333  0.00000  0.23333  0.00000  0.23333  0.16499  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.16498  0.23332  0.23332  0.23332  0.23332  0.23332  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.02357  0.03333  0.02357  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.16499  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.23332  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03333  0.00000  0.03333  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.23333  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.16498  0.23332  0.23332  0.23332  0.23332  0.23332  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.26666  0.00000  0.26666  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.23333  0.16499  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.26666  0.00000  0.26666  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.26666  0.00000  0.26666  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.26666  0.00000  0.26666  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
 -1.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.26667  0.00000  0.26667  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -1.00000
