   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
   -1   -1   -1  115   85   72   42   30   42   72   85  115   -1   -1   -1   -1   -1   -1   -1   72   42   30   42   72   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
   -1   -1  115   85   72   42   30   11   30   42   72   85   90   90   90  102  115  127   90   60   30    8   30   60   90   -1  157  127  115   85   72   60   72   85   -1   -1
   -1   -1   85   72   42   30   11   30   11   30   42   60   60   60   60   72   85  115   90   60   30    8   30   60   90  157  127  115   85   72   42   30   42   72   -1   -1
   -1   -1   72   42   30   11   30   42   30   11   30   30   30   30   30   42   72  102   90   60   30    8   30   60   90  127  115   85   72   42   30   11   30   60   -1   -1
   -1   72   42   30   11   30   42   72   42   30   11    8    8    8    8   30   60   90   90   60   30    8   30   60   90  115   85   72   42   30   11   30   42   72   -1   -1
   -1   42   30   11   30   42   72   60   72   42   30   30   30   30   30   42   72   85  115   60   30    8   30   60  115   85   72   42   30   11   30   42   72   85   -1   -1
   -1   30   11   30   30   30   30   30   30   30   30   30   30   30   30   30   42   72   85   60   30    8   30   60   85   72   42   30   11   30   42   72   85  115   -1   -1
   -1   60   30    8    8    8    8    8    8    8    8    8    8    8    8   11   30   42   72   60   30    8   30   60   72   42   30   11   30   42   72   85  115   -1   -1   -1
   -1   72   60   30   30   30   30   30   30   30   30   30   30   30   30   30   11   30   42   72   30    8   30   72   42   30   11   30   42   72   85  115  127   -1   -1   -1
   -1  102   90   60   60   60   60   60   60   60   60   60   60   60   60   42   30   11   30   42   30    8   30   42   30   11   30   42   72   85  115  127  157   -1   -1   -1
   -1   -1   -1   90   90   90   90   90   90   90   90   90   90  115   85   72   42   30   11   30   30    8   30   30   11   30   42   72   85  115   90   90  102  115   -1   -1
   -1   -1   72   60   60   60   60   60   60   60   60   60   60   60   60   60   72   42   30   11   30    8   30   11   30   42   72   60   60   60   60   60   72   85   -1   -1
   -1   -1   42   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   11    8   11   30   30   30   30   30   30   30   30   30   42   72   -1   -1
   -1   -1   30    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8   30   60   -1   -1
   -1   -1   42   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30    8   30   30   30   30   30   30   30   30   30   30   42   72   -1   -1
   -1   -1   72   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   30    8   30   60   60   60   60   60   60   60   60   60   72   85   -1   -1
   -1   -1  102   90   90   90   90   90   90   90   90   90   90   90   90   90   90   90   90   60   30    8   30   60   90   90   90   90   90   90   90   90  102   -1   -1   -1
   -1   -1   -1   -1  120  120  120  120  120  120  120  120  120  120  120  120  120  120   90   60   30    8   30   60   90  120  120  120  120  120  120  120   -1   -1   -1   -1
   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1   -1
