   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0  52  52  52  52  52  52  52  52  52   0   0   0   0   0   0   0  71  71  71  71  71   0   0   0   0   0   0   0   0   0   0   0   0
   0   0  52  52  52  52  52  54  52  52  52  52  52  52  51  51  51  51  71  71  71  74  71  71  71   0  92  92  92  91  91  91  91  91   0   0
   0   0  52  52  52  52  54  53  54  52  52  52  52  52  51  51  51  51  72  72  72  74  73  73  73  92  92  92  92  92  91  91  91  91   0   0
   0   0  52  52  52  54  53  53  53  54  52  52  52  52  51  51  51  51  72  72  72  74  73  73  73  92  92  92  92  92  92  94  91  91   0   0
   0  52  52  52  54  53  53  53  53  53  54  54  54  54  54  51  51  51  72  72  72  74  73  73  73  92  92  92  92  92  94  93  91  91   0   0
   0  52  52  54  53  53  53  53  53  53  53  53  53  53  51  51  51  53  53  72  72  74  73  73  92  92  92  92  92  94  93  93  93  91   0   0
   0  52  54  53  53  53  53  53  53  53  53  53  53  53  53  53  53  53  53  72  72  74  73  73  92  92  92  92  94  93  93  93  93  91   0   0
   0  52  52  54  54  54  54  54  54  54  54  54  54  54  54  54  53  53  53  72  72  74  73  73  92  92  92  94  93  93  93  93  93   0   0   0
   0  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  54  53  53  53  72  74  73  92  92  92  94  93  93  93  93  93  93   0   0   0
   0  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  54  53  53  72  74  73  92  92  94  93  93  93  93  93  93  93   0   0   0
   0   0   0  52  52  52  52  52  52  52  52  52  52  52  52  52  52  52  54  53  72  74  73  92  94  93  93  93  93  93 102 101 101 101   0   0
   0   0  31  31  33  33  33  33  33  33  33  33  33  33  33  33  52  52  52  54  53  74  92  94  93  93  93 102 102 102 102 101 101 101   0   0
   0   0  31  31  33  33  33  33  33  33  33  33  33  33  33  33  33  33  33  52  54  74  94  93 102 102 102 102 102 102 102 101 101 101   0   0
   0   0  31  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  24 104 104 104 104 104 104 104 104 104 104 101 101   0   0
   0   0  31  31  32  32  32  32  32  32  32  32  32  32  32  32  32  32  32  32  22  24  23 103 103 103 103 103 103 103 103 101 101 101   0   0
   0   0  31  31  32  32  32  32  32  32  32  32  32  32  32  32  32  32  32  32  22  24  23 103 103 103 103 103 103 103 103 101 101 101   0   0
   0   0  31  31  32  32  32  32  32  32  32  32  32  32  32  32  32  32  32  22  22  24  23  23 103 103 103 103 103 103 103 101 101   0   0   0
   0   0   0   0  32  32  32  32  32  32  32  32  32  32  32  32  32  22  22  22  22  24  23  23  23  23 103 103 103 103 103 101   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
