 315   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 135 180 225 135 180 180 180 180 180 225
 270 315 349   0   0  11  14   0   0   0 346 349   0   0   0   0   0   0  11  34  45   0 315 333  45 135 135 180 225 180  90  90  90 135 225 270
 270 281 315 349  11  45  90 153 180 207 270 315 349   0   0   0   0  11  45  90 135 180 225 243  90 117  90 270 135 219   0   0  27  27 297 270
 270 270 281 315  45  79 101 135 180 225 259 281 315   0   0   0   0  45  79  90 117 180 243 270  90  90   0 297  45 135 225 180 135 225 315 315
 270 270 270 270  90  90  90 117 180 243 270 259 225 180 180 180 180 135 101  90  90 180 270 270  90  63   0 297  45  45 135 180 225 315 315  90
 270 270 259 225 135 101  90  90 180 270 259 243 214 166 169 180 180 169 135 101  90 180 270 270  63  45   0 315  45  95  99 304 310 315  27  90
 270 259 225 191 169 135 101  90 180 270 243 225 198 162 153 169 180 191 180 104  90 180 270 284  27  34  27  90 135 135 225 315 315 243 135  90
 270 225 191 180 180 169 135  63  90 270 225 207 191 169 153 135 180 225 243  90  90 180 270 270   0 117 135 135 135 225 315 194 180 180 207 225
 135 153 180 180 180 180 180 153 151 198 196 180 180 180 180 180 225 270 270  90  90 180 270 256 153 135 135 135 225 315 351  90  90 135 225 270
  90  90  90  90  90  90  90  90  50  11 315  90  90  90  90  90 270 270 252 117  90 180 270 243 135 135 135 225 315 315  45  27  27  27 297 270
  45  27   0   0   0   0   0   0   4   3   0   0   0   0   0   0 135 221 225 153  90 180 270 207 135 137 159 207 207 180 180 180 164 188 265 315
 270 315 349   0   0   0   0   0   0   0   0   0   0  11  27  45  49 135 225 225  90 180 270 135 135 101 351 315 270 270 270 270  90 270 270  90
 270 281 315 349   0   0  11  34  45   0   0   0   0  90  63  45  45  45 135 180 135 225 243 135 225 356 357   0   0   0   0   0  38 319 274  90
 270 270 281 315   0  14  45  90 135 169 180 180 180 169 166 153 117  45  45   0  90 180 243 225 315 315 333 349   0   0  11  45  90   0 270  90
 270 270 270 281   0  90 108 101 101 135 153 180 180 180 180 180 180 180 153 180  45   0 297 315 315 315 315 333 349  11  45  79  90   0 270  90
 270 270 270 270   0 101 117 117 101  90  90  90  90  90  90  90  90  90  90 180 118 180 285 315 315 315 315 315 342  45  79  90  90   0 270  90
 270 270 270 270   0  90 101 117 117  45  27   0   0   0   0   0   0   0   0   0  69 262 268 297 315 315 315 315 333  76  90  90  90   0 270  90
 270 270 270 270   0  90  90 101 135 153 180 180 180 180 180 180 180 180 180 153 112 270 270 281 297 315 315 315  27  79  90  90  63   0 297  90
 270 270 270 259 180 101  90  90  90  90  90  90  90  90  90  90  90  90  90  90  90 270 270 270 281 288 297 243 135 101  90  79  45   0 315  90
 270 270 259 225 180 135 101  79  45  27   0   0   0   0   0   0   0   0   0   0  51 315 270 270 259 225 194 191 169 135  90  45  11  11  45  90
 270 259 225 191 180 169 135  90  27   0   0   0   0   0   0   0   0   0   0  45  90 180 270 259 225 191 180 180 180 169 146 135   0  90  90  90
 270 225 191 180 180 180 169 166 180 180 180 180 180 180 180 180 180 180 180 135  90 180 270 225 191 180 180 180 180 180 180 180 180 169 135  90
 225 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180 180  90 180 270 180 180 180 180 180 180 180 180 180 180 180 180 135
